Date,ASELS.IS,GARAN.IS,KCHOL.IS,SISE.IS,THYAO.IS
2023-12-04,48.95745086669922,51.325706481933594,126.64450073242188,46.769649505615234,255.94366455078125
2023-12-05,49.43606185913086,51.81325912475586,128.59559631347656,46.23470687866211,253.0129852294922
2023-12-06,47.162681579589844,53.18726348876953,125.75763702392578,44.80181121826172,245.44215393066406
2023-12-07,46.6840705871582,52.655391693115234,126.46712493896484,45.833492279052734,253.74566650390625
2023-12-08,46.04593276977539,51.14841842651367,125.75763702392578,45.31765365600586,248.1285858154297
2023-12-11,46.04593276977539,50.04035186767578,123.4517822265625,44.572547912597656,240.6065673828125
2023-12-12,45.686973571777344,52.655391693115234,122.9196548461914,44.84001922607422,243.24417114257812
2023-12-13,45.22831344604492,52.21216583251953,121.23460388183594,43.90385818481445,235.72215270996094
2023-12-14,46.4647102355957,55.40339660644531,128.15216064453125,45.18391418457031,246.41903686523438
2023-12-15,49.45600128173828,55.004493713378906,131.25619506835938,46.31112289428711,247.3959197998047
2023-12-18,47.382041931152344,55.04881286621094,128.24085998535156,45.24123001098633,240.0204315185547
2023-12-19,48.25948715209961,53.71913146972656,127.26530456542969,45.298545837402344,239.62969970703125
2023-12-20,45.88639831542969,55.40339660644531,126.82186126708984,44.878231048583984,236.3082733154297
2023-12-21,47.48175048828125,55.181785583496094,128.15216064453125,45.527809143066406,239.3366241455078
2023-12-22,45.467613220214844,53.45320129394531,124.60469818115234,44.305076599121094,227.614013671875
2023-12-25,44.05173873901367,51.14841842651367,121.50067138671875,43.426231384277344,220.97120666503906
2023-12-26,43.393653869628906,49.8187370300293,121.94409942626953,43.67460250854492,222.4365234375
2023-12-27,42.89510726928711,49.419830322265625,120.61380767822266,44.74449157714844,217.06365966796875
2023-12-28,44.649993896484375,49.90738296508789,125.3141860961914,44.61075973510742,223.70648193359375
2023-12-29,44.84941482543945,51.724613189697266,125.75763702392578,43.77012634277344,223.3157196044922
2024-01-02,46.76384353637695,52.16783905029297,126.7331771850586,44.09491729736328,230.93540954589844
2024-01-03,46.4647102355957,50.08467102050781,123.00833129882812,42.547393798828125,224.7810516357422
2024-01-04,47.32221221923828,51.05977249145508,125.84629821777344,43.464439392089844,227.90707397460938
2024-01-05,47.30227279663086,50.88248062133789,126.02368927001953,43.75102233886719,233.6707000732422
2024-01-08,47.50168991088867,55.04881286621094,128.86166381835938,45.833492279052734,236.9921112060547
2024-01-09,46.8037223815918,55.49203872680664,127.708740234375,45.0883903503418,237.28517150878906
2024-01-10,47.342159271240234,56.555789947509766,130.4580078125,46.292015075683594,244.12335205078125
2024-01-11,46.743900299072266,58.15140914916992,135.86790466308594,45.66154479980469,240.99732971191406
2024-01-12,47.40198516845703,60.10161209106445,137.90768432617188,45.60422897338867,245.19793701171875
2024-01-15,47.48175048828125,58.94921875,142.16465759277344,46.08186340332031,247.3959197998047
2024-01-16,47.9404182434082,56.51146697998047,141.54385375976562,46.36844253540039,244.0256805419922
